ranking,sector,ticker1,ticker2,corr_px,corr_r,corr_px**2,corr_r**2,corr**2_sum,name1,name2,corr**2_w_sum
8022,Industrials,PNR_UN,ST_UN,-0.803302503,0.776741821,0.645294911,0.603327856,1.248622767,Pentair,Sensata Technologies Holding Nv,0.611721267
9837,Industrials,ST_UN,GGG_UN,-0.813628106,0.756529118,0.661990695,0.572336306,1.234327001,Sensata Technologies Holding Nv,Graco Inc,0.590267184
11910,Industrials,ST_UN,OC_UN,-0.80861778,0.740591423,0.653862715,0.548475656,1.202338371,Sensata Technologies Holding Nv,Owens Corning,0.569553068
12521,Financials,SFBS_UN,NYCB_UN,-0.806797341,0.736471223,0.65092195,0.542389863,1.193311813,Servisfirst Bancshares Inc,New York Community Bancorp,0.56409628
13022,Financials,UNM_UN,NTRS_UW,-0.813917115,0.730513427,0.66246107,0.533649867,1.196110937,Unum Group,Northern Trust Corporation,0.559412108
14036,Industrials,TNC_UN,ST_UN,-0.833353633,0.717334516,0.694478278,0.514568808,1.209047087,Tennant,Sensata Technologies Holding Nv,0.550550702
16252,Financials,ESNT_UN,CBSH_UW,-0.879149019,0.688244167,0.772902998,0.473680033,1.246583031,Essent Group Ltd,Commerce Bancshares Inc,0.533524626
16470,Industrials,CRAI_UW,ROCK_UW,-0.802163114,0.710058748,0.643465661,0.504183426,1.147649086,Cra International Inc,Gibraltar Industries Inc,0.532039873
17278,Industrials,HSII_UW,KBR_UN,-0.837324438,0.694628566,0.701112214,0.482508845,1.183621059,Heidrick And Struggles International,"KBR, Inc.",0.526229519
17532,Financials,CBSH_UW,MTG_UN,-0.877682997,0.680344198,0.770327444,0.462868228,1.233195672,Commerce Bancshares Inc,MGIC Investment Corp,0.524360071
18399,Financials,FISI_UW,MTG_UN,-0.832737871,0.688787028,0.693452362,0.47442757,1.167879932,Financial Institutions Inc,MGIC Investment Corp,0.518232528
18621,Financials,NYCB_UN,INDB_UW,-0.813328201,0.693319912,0.661502763,0.4806925,1.142195263,New York Community Bancorp,Independent Bank Corp,0.516854553
18631,Financials,EBTC_UW,MTG_UN,-0.884299242,0.671178255,0.781985149,0.45048025,1.232465399,Enterprise Bancorp Inc,MGIC Investment Corp,0.51678123
19073,Financials,QCRH_UQ,MTG_UN,-0.83725216,0.683473862,0.700991179,0.467136521,1.1681277,QCR Holdings Inc,MGIC Investment Corp,0.513907453
