ranking,sector,ticker1,ticker2,corr_px,corr_r,corr_px**2,corr_r**2,corr**2_sum,name1,name2,corr**2_w_sum
53,Industrials,294870_KS,RHI_UN,-0.797148061,0.539209286,0.635445031,0.290746654,0.926191686,Hyundai Development Company,Robert Half,0.359686329
55,Industrials,NVEE_UW,294870_KS,-0.7303859,0.561609685,0.533463563,0.315405438,0.848869002,Nv5 Global Inc,Hyundai Development Company,0.359017063
72,Industrials,LDOS_UN,294870_KS,-0.764971551,0.540953915,0.585181474,0.292631138,0.877812612,Leidos Holdings Inc,Hyundai Development Company,0.351141205
79,Industrials,294870_KS,DCO_UN,-0.741397034,0.545687178,0.549669563,0.297774497,0.847444059,Hyundai Development Company,Ducommun Inc,0.34815351
107,Financials,THG_UN,316140_KS,-0.678485778,0.554739931,0.460342951,0.307736391,0.768079342,Hanover Insurance Group Inc,Woori Financial Group Inc,0.338257703
142,Industrials,TXT_UN,294870_KS,-0.702181908,0.5332798,0.493059433,0.284387345,0.777446778,Textron Inc,Hyundai Development Company,0.326121763
158,Financials,316140_KS,CINF_UW,-0.669297599,0.541135457,0.447959276,0.292827583,0.740786859,Woori Financial Group Inc,Cincinnati Financial Corp,0.323853922
162,Industrials,294870_KS,URI_UN,-0.67414697,0.539377668,0.454474137,0.290928268,0.745402405,Hyundai Development Company,United Rentals Inc,0.323637442
182,Industrials,MAN_UN,294870_KS,-0.764135436,0.500089551,0.583902965,0.250089559,0.833992525,Manpower Inc,Hyundai Development Company,0.31685224
184,Industrials,ST_UN,294870_KS,-0.785345195,0.490759293,0.616767076,0.240844684,0.85761176,Sensata Technologies Holding Nv,Hyundai Development Company,0.316029162
206,Industrials,375500_KS,REVG_UN,-0.745273949,0.501958921,0.555433259,0.251962758,0.807396017,Dl E&C Ltd,Rev Group Inc,0.312656858
237,Industrials,294870_KS,VMI_UN,-0.748577741,0.494175106,0.560368635,0.244209035,0.80457767,Hyundai Development Company,Valmont Inds Inc,0.307440955
238,Industrials,375500_KS,PBI_UN,-0.720123809,0.504252348,0.518578301,0.25427043,0.772848731,Dl E&C Ltd,Pitney Bowes Inc,0.307132004
263,Industrials,AYI_UN,294870_KS,-0.692304143,0.509224831,0.479285026,0.259309929,0.738594954,Acuity Brands Inc,Hyundai Development Company,0.303304948
271,Industrials,375500_KS,RGP_UW,-0.649401937,0.522440111,0.421722875,0.27294367,0.694666545,Dl E&C Ltd,"Resources Connection, Inc.",0.302699511
282,Financials,FISI_UW,316140_KS,-0.761845914,0.481019617,0.580409196,0.231379872,0.811789069,Financial Institutions Inc,Woori Financial Group Inc,0.301185737
285,Financials,AMTB_UW,316140_KS,-0.796428239,0.465951527,0.634297941,0.217110826,0.851408766,Mercantil Bank Holding Corporation - Class A,Woori Financial Group Inc,0.300548249
289,Financials,316140_KS,HIFS_UQ,-0.78043795,0.470710786,0.609083394,0.221568644,0.830652038,Woori Financial Group Inc,Hingham Institution For Savings,0.299071594
293,Industrials,PBI_UN,294870_KS,-0.701050842,0.500501727,0.491472283,0.250501979,0.741974262,Pitney Bowes Inc,Hyundai Development Company,0.29869604
295,Industrials,294870_KS,THR_UN,-0.681235526,0.506744468,0.464081842,0.256789956,0.720871798,Hyundai Development Company,Thermon Group Holdings Inc,0.298248333
301,Consumer Discretionary,018880_KS,SPWH_UW,-0.798933746,0.460435351,0.638295131,0.212000712,0.850295844,Hanon Systems,Sportsmans Warehouse Holdings Inc,0.297259596
315,Financials,SFBS_UN,000810_KS,-0.691454758,0.498684999,0.478109683,0.248686728,0.726796411,Servisfirst Bancshares Inc,"Samsung Fire & Marine Insurance Co., Ltd",0.294571319
319,Industrials,APOG_UW,294870_KS,-0.620975189,0.520629864,0.385610186,0.271055455,0.656665641,Apogee Enterprises Inc,Hyundai Development Company,0.293966401
326,Industrials,294870_KS,OSK_UN,-0.651008438,0.510970715,0.423811986,0.261091072,0.684903058,Hyundai Development Company,Oshkosh Corp,0.293635255
336,Industrials,294870_KS,BRC_UN,-0.639480809,0.513447901,0.408935705,0.263628747,0.672564452,Hyundai Development Company,Brady Corp Class A,0.292690139
342,Financials,HAFC_UW,316140_KS,-0.776115415,0.463484885,0.602355137,0.214818239,0.817173376,Hanmi Financial Corp,Woori Financial Group Inc,0.292325619
344,Financials,000810_KS,OSBC_UW,-0.7384198,0.478346082,0.5452638,0.228814974,0.774078775,"Samsung Fire & Marine Insurance Co., Ltd",Old Second Bancorp Inc,0.292104739
350,Industrials,R_UN,294870_KS,-0.629662394,0.515028191,0.396474731,0.265254037,0.661728768,Ryder System Inc,Hyundai Development Company,0.291498176
351,Financials,BEN_UN,316140_KS,-0.648974572,0.508962124,0.421167996,0.259042444,0.680210439,Franklin Resources Inc,Woori Financial Group Inc,0.291467554
355,Financials,DCOM_UW,000810_KS,-0.715181764,0.48588474,0.511484956,0.23608398,0.747568936,Dime Community Bancshares Inc,"Samsung Fire & Marine Insurance Co., Ltd",0.291164175
360,Financials,000810_KS,FHB_UW,-0.783088109,0.458469243,0.613226986,0.210194047,0.823421033,"Samsung Fire & Marine Insurance Co., Ltd",First Hawaiian Inc,0.290800635
364,Financials,TMP_UA,000810_KS,-0.791417629,0.453739194,0.626341863,0.205879256,0.832221119,Tompkins Financial Corp,"Samsung Fire & Marine Insurance Co., Ltd",0.289971777
378,Financials,ASB_UN,316140_KS,-0.701603111,0.487364062,0.492246925,0.237523729,0.729770654,Associated Bancorp,Woori Financial Group Inc,0.288468368
379,Industrials,294870_KS,GNK_UN,-0.684842691,0.493211465,0.469009512,0.24325755,0.712267061,Hyundai Development Company,Genco Shipping And Trading Ltd,0.288407942
398,Financials,316140_KS,WABC_UW,-0.788055017,0.450309149,0.62103071,0.202778329,0.82380904,Woori Financial Group Inc,Westamerica Bancorporation,0.286428805
412,Industrials,375500_KS,HLIO_UN,-0.754696054,0.463020691,0.569566133,0.21438816,0.783954293,Dl E&C Ltd,"Helios Technologies, Inc.",0.285423755
416,Financials,016360_KS,THG_UN,-0.726165425,0.474037952,0.527316225,0.22471198,0.752028205,"Samsung Securities Co.,Ltd",Hanover Insurance Group Inc,0.285232829
417,Industrials,294870_KS,REVG_UN,-0.759021698,0.460975817,0.576113937,0.212498704,0.788612641,Hyundai Development Company,Rev Group Inc,0.285221751
418,Consumer Discretionary,284740_KS,VVV_UN,-0.612940699,0.512230815,0.3756963,0.262380408,0.638076708,Cuckoo Homesys Ltd,Valvoline Inc,0.285043586
441,Financials,BFST_UW,316140_KS,-0.775375648,0.451525427,0.601207396,0.203875212,0.805082608,Business First Bancshares Inc.,Woori Financial Group Inc,0.283341649
444,Industrials,294870_KS,AZZ_UN,-0.729035648,0.470166352,0.531492977,0.221056398,0.752549375,Hyundai Development Company,Azz Inc,0.283143714
447,Financials,316140_KS,NTRS_UW,-0.683609445,0.486629417,0.467321873,0.236808189,0.704130063,Woori Financial Group Inc,Northern Trust Corporation,0.282910926
