ranking,sector,ticker1,ticker2,corr_px,corr_r,corr_px**2,corr_r**2,corr**2_sum,name1,name2,corr**2_w_sum
138787,Consumer Discretionary,DTC_UN,PRPL_UW,-0.800829922,-0.398450221,0.641328564,0.158762578,0.800091143,"Solo Brands, Inc.",Purple Innovation Inc,0.255275775
160242,Health Care,LFST_UW,SGMO_UW,-0.931572419,-0.27763562,0.867827171,0.077081538,0.944908709,"LifeStance Health Group, Inc.",Sangamo Therapeutics Inc,0.235230665
160243,Health Care,SGMO_UW,LFST_UW,-0.931572419,-0.27763562,0.867827171,0.077081538,0.944908709,Sangamo Therapeutics Inc,"LifeStance Health Group, Inc.",0.235230665
165388,Information Technology,UI_UN,AVPT_UW,-0.887766499,-0.302344657,0.788129357,0.091412292,0.879541649,Ubiquiti Inc.,"AvePoint, Inc. - Class A",0.230755705
185433,Health Care,ACRV_UQ,EXEL_UW,-0.825828809,-0.311631044,0.681993222,0.097113908,0.77910713,"Acrivon Therapeutics, Inc.",Exelixis Inc,0.214089771
186120,Industrials,CSTE_UW,FCN_UN,-0.839578083,-0.30116274,0.704891358,0.090698996,0.795590354,Caesarstone Ltd,FTI Consulting Inc,0.213537468
187800,Health Care,BNGO_UR,MDGL_UW,-0.895480921,-0.254435158,0.80188608,0.064737249,0.866623329,Bionano Genomics Inc,Madrigal Pharmaceuticals Inc,0.212167015
188710,Consumer Discretionary,IRBT_UW,CMG_UN,-0.890081565,-0.257383041,0.792245192,0.06624603,0.858491221,iRobot Corporation,Chipotle Mexican Grill Inc,0.211445862
196949,Consumer Staples,XXII_UR,COCO_UW,-0.855463461,-0.270402269,0.731817733,0.073117387,0.80493512,Century Group Inc,"Vita Coco Company, Inc.",0.204857456
201013,Information Technology,UI_UN,MVIS_UQ,-0.712375364,-0.354028713,0.507478659,0.12533633,0.632814988,Ubiquiti Inc.,Microvision Inc,0.201764796
209844,Consumer Discretionary,DTC_UN,INSE_UR,-0.803595183,-0.28671867,0.645765218,0.082207596,0.727972814,"Solo Brands, Inc.",Inspired Entertainment Inc,0.19491912
209845,Consumer Discretionary,INSE_UR,DTC_UN,-0.803595183,-0.28671867,0.645765218,0.082207596,0.727972814,Inspired Entertainment Inc,"Solo Brands, Inc.",0.19491912
217691,Health Care,ENTA_UW,ATIP_UN,0.7386559,-0.315867589,0.545612539,0.099772334,0.645384872,Enanta Pharmaceuticals Inc,"ATI Physical Therapy, Inc. Class A",0.188940375
