ranking,sector,ticker1,ticker2,corr_px,corr_r,corr_px**2,corr_r**2,corr**2_sum,name1,name2,corr**2_w_sum
670,Communication Services,352820_KS,EVER_UQ,-0.911928566,-0.357427203,0.83161371,0.127754205,0.959367915,Hybe Ltd,Everquote Inc.,0.268526106
671,Communication Services,EVER_UQ,352820_KS,-0.911928566,-0.357427203,0.83161371,0.127754205,0.959367915,Everquote Inc.,Hybe Ltd,0.268526106
1974,Consumer Staples,004370_KS,USFD_UN,0.836038321,-0.321046238,0.698960073,0.103070687,0.802030761,"Nongshim Co., Ltd",US Foods Holding Corp,0.222248564
2903,Industrials,NKLA_UW,064350_KS,-0.820496167,-0.296067993,0.673213959,0.087656257,0.760870216,Nikola Corporation,Hyundai Rotem Company,0.204767797
3357,Industrials,047810_KS,NKLA_UW,-0.853555961,-0.254504029,0.728557778,0.064772301,0.793330079,"Korea Aerospace Industries, Ltd",Nikola Corporation,0.197529396
3358,Industrials,NKLA_UW,047810_KS,-0.853555961,-0.254504029,0.728557778,0.064772301,0.793330079,Nikola Corporation,"Korea Aerospace Industries, Ltd",0.197529396
4106,Consumer Staples,003230_KS,FREE_UR,-0.759218005,-0.300505525,0.576411979,0.090303571,0.66671555,"Samyang Foods Co., Ltd","Whole Earth Brands, Inc. - Class A",0.187525253
4107,Consumer Staples,FREE_UR,003230_KS,-0.759218005,-0.300505525,0.576411979,0.090303571,0.66671555,"Whole Earth Brands, Inc. - Class A","Samyang Foods Co., Ltd",0.187525253
4292,Health Care,009420_KS,NUTX_UR,-0.773334684,-0.285596932,0.598046533,0.081565608,0.679612141,"HanAll Biopharma Co., Ltd",Nutex Health Inc.,0.184861793
4320,Health Care,009420_KS,DCPH_UW,-0.696698129,-0.330388296,0.485388283,0.109156426,0.594544709,"HanAll Biopharma Co., Ltd",Deciphera Pharmaceuticals,0.184402797
4321,Health Care,DCPH_UW,009420_KS,-0.696698129,-0.330388296,0.485388283,0.109156426,0.594544709,Deciphera Pharmaceuticals,"HanAll Biopharma Co., Ltd",0.184402797
4398,Health Care,FHTX_UQ,326030_KS,0.767123607,-0.286461066,0.588478629,0.082059942,0.670538571,Foghorn Therapeutics Inc.,Sk Biopharmaceuticals Ltd,0.183343679
4810,Consumer Discretionary,008770_KS,FXLV_UN,-0.699395809,-0.317123984,0.489154498,0.100567621,0.589722119,"Hotel Shilla Co.,Ltd",F45 Training Holdings Inc.,0.178284996
4811,Consumer Discretionary,FXLV_UN,008770_KS,-0.699395809,-0.317123984,0.489154498,0.100567621,0.589722119,F45 Training Holdings Inc.,"Hotel Shilla Co.,Ltd",0.178284996
4885,Consumer Staples,ELF_UN,139480_KS,-0.781439427,-0.263070187,0.610647578,0.069205923,0.679853502,Elf Beauty Inc,E-MART Inc,0.177494254
4958,Information Technology,000660_KS,UI_UN,-0.720735842,-0.30140857,0.519460155,0.090847126,0.61030728,"SK hynix, Inc",Ubiquiti Inc.,0.176569732
4959,Information Technology,UI_UN,000660_KS,-0.720735842,-0.30140857,0.519460155,0.090847126,0.61030728,Ubiquiti Inc.,"SK hynix, Inc",0.176569732
