ranking,sector,ticker1,ticker2,corr_px,corr_r,corr_px**2,corr_r**2,corr**2_sum,name1,name2,corr**2_w_sum
276,Industrials,HSII_UW,010780_KS,0.933847181,0.398919806,0.872070557,0.159137012,1.031207569,Heidrick And Struggles International,"IS DongSeo Co., Ltd",0.301723721
309,Financials,RDN_UN,016360_KS,0.960674883,0.372690353,0.922896231,0.138898099,1.06179433,Radian Group Inc,"Samsung Securities Co.,Ltd",0.295697725
327,Industrials,SKYW_UW,241560_KS,0.963730834,0.367147718,0.928777121,0.134797447,1.063574568,Skywest Inc,Doosan Bobcat Inc,0.293593382
330,Financials,016360_KS,MTG_UN,0.95890603,0.369369828,0.919500774,0.13643407,1.055934844,"Samsung Securities Co.,Ltd",MGIC Investment Corp,0.293047411
334,Financials,000810_KS,WRLD_UW,0.924831078,0.390314551,0.855312523,0.152345449,1.007657972,"Samsung Fire & Marine Insurance Co., Ltd",World Acceptance Corp,0.292938864
338,Health Care,185750_KS,DVAX_UW,0.921832544,0.391496953,0.849775239,0.153269864,1.003045103,Chong Kun Dang Pharmaceutical,Dynavax Technologies Corp,0.292570939
340,Materials,000210_KS,TROX_UN,0.924142632,0.389922424,0.854039605,0.152039497,1.006079102,"Daelim Industrial Co., Ltd",Tronox Ltd Class A,0.292439519
346,Financials,138930_KS,DFIN_UN,0.912809093,0.395814422,0.83322044,0.156669057,0.989889497,BNK Financial Group Inc,Donnelley Financial Solutions Inc,0.291979334
377,Industrials,CXT_UN,017800_KS,0.91221659,0.39069736,0.832139108,0.152644427,0.984783535,Crane Nxt,"Hyundai Elevator Co., Ltd",0.288543363
380,Industrials,006260_KS,CACI_UN,0.91234371,0.390339413,0.832371045,0.152364858,0.984735902,LS Corp,CACI International Inc,0.288366095
381,Materials,000210_KS,CENX_UW,0.895771798,0.399662528,0.802407113,0.159730136,0.96213725,"Daelim Industrial Co., Ltd",Century Aluminum,0.288265531
397,Financials,006800_KS,RDN_UN,0.89529416,0.397154979,0.801551633,0.157732077,0.95928371,"Mirae Asset Daewoo Co., Ltd",Radian Group Inc,0.286495988
399,Financials,DFIN_UN,024110_KS,0.918768105,0.383362664,0.844134831,0.146966932,0.991101763,Donnelley Financial Solutions Inc,Industrial Bank of Korea,0.286400512
422,Consumer Discretionary,DKNG_UW,073240_KS,0.889523736,0.397443972,0.791252477,0.157961711,0.949214187,DraftKings Inc. - Class A,"Kumho Tire Co., Inc",0.284619864
