ranking,sector,ticker1,ticker2,corr_px,corr_r,corr_px**2,corr_r**2,corr**2_sum,name1,name2,corr**2_w_sum
183,Industrials,294870_KS,EMR_UN,-0.294451041,0.611689478,0.086701416,0.374164018,0.460865433,Hyundai Development Company,Emerson Electric,0.316671498
368,Financials,PFG_UW,316140_KS,-0.321107336,0.579734494,0.103109922,0.336092083,0.439202005,Principal Financial Group Inc,Woori Financial Group Inc,0.289495651
442,Industrials,078930_KS,HSC_UN,-0.296047906,0.576373692,0.087644362,0.332206633,0.419850996,GS Holdings Corp,Harsco Corp,0.283294179
681,Financials,138930_KS,HMN_UN,-0.385281975,0.545526066,0.1484422,0.297598689,0.446040889,BNK Financial Group Inc,Horace Mann Educators Corp,0.267767391
954,Industrials,294870_KS,ITT_UN,-0.262485411,0.54744176,0.068898591,0.299692481,0.368591072,Hyundai Development Company,ITT Inc,0.253533703
1008,Financials,WRB_UN,138930_KS,-0.356584969,0.530817313,0.12715284,0.28176702,0.40891986,WR Berkley Corp,BNK Financial Group Inc,0.250844184
1163,Industrials,010620_KS,LHX_UN,-0.391792555,0.517133945,0.153501406,0.267427517,0.420928923,"Hyundai Mipo Dockyard Co., Ltd","L3Harris Technologies, Inc.",0.244642295
1334,Industrials,ITT_UN,375500_KS,-0.279300709,0.528449758,0.078008886,0.279259147,0.357268033,ITT Inc,Dl E&C Ltd,0.239009095
1345,Industrials,DOV_UN,294870_KS,-0.340691809,0.519037652,0.116070908,0.269400084,0.385470993,Dover Corp,Hyundai Development Company,0.238734249
1382,Financials,BHLB_UN,105560_KS,-0.306067048,0.523207986,0.093677038,0.273746597,0.367423635,Berkshire Hills Bancorp Inc,KB Financial Group Inc,0.237732685
1460,Financials,316140_KS,SNV_UN,-0.377697866,0.508672792,0.142655678,0.258748009,0.401403687,Woori Financial Group Inc,Synovus Financial Corp,0.235529543
1483,Financials,316140_KS,BHF_UW,-0.297360235,0.520835838,0.08842311,0.27126997,0.35969308,Woori Financial Group Inc,Brighthouse Financial,0.234700598
1524,Industrials,CSL_UN,294870_KS,-0.391475447,0.503279083,0.153253025,0.253289836,0.406542861,Carlisle Companies Inc,Hyundai Development Company,0.233282474
1564,Financials,BANF_UW,000810_KS,-0.313601377,0.515238625,0.098345824,0.265470841,0.363816665,Bancfirst Corp,"Samsung Fire & Marine Insurance Co., Ltd",0.232045838
1735,Industrials,028260_KS,KFY_UN,-0.314583962,0.510109216,0.098963069,0.260211412,0.359174481,Samsung C&T Corporation,Korn Ferry International,0.227961743
1900,Industrials,XMTR_UW,028670_KS,-0.29316514,0.508426554,0.085945799,0.258497561,0.34444336,"Xometry, Inc.","Pan Ocean Co., Ltd",0.223987209
