ranking,sector,ticker1,ticker2,corr_px,corr_r,corr_px**2,corr_r**2,corr**2_sum,name1,name2,corr**2_w_sum
3,Industrials,006360_KS,047040_KS,0.717095386,0.882374356,0.514225792,0.778584505,1.292810297,GS Engineering & Construction Corporation,"Daewoo Engineering & Construction Co., Ltd",0.725712762
10,Consumer Staples,051900_KS,090430_KS,0.754225427,0.798956726,0.568855995,0.638331851,1.207187846,LG Household & Health Care Ltd,Amorepacific Corporation,0.62443668
18,Industrials,051600_KS,052690_KS,0.785276777,0.7605818,0.616659616,0.578484674,1.19514429,"KEPCO Plant Service & Engineering Co.,Ltd","KEPCO Engineering & Construction Company, Inc",0.586119662
22,Consumer Discretionary,000270_KS,012330_KS,0.768583059,0.747970315,0.590719918,0.559459592,1.15017951,Kia Motors Corporation,"Hyundai Mobis Co.,Ltd",0.565711657
23,Consumer Discretionary,011210_KS,204320_KS,0.76696085,0.745425334,0.588228945,0.555658928,1.143887873,HYUNDAI WIA Corporation,Mando Corporation,0.562172931
25,Consumer Discretionary,005380_KS,012330_KS,0.720126727,0.752996092,0.518582503,0.567003114,1.085585617,Hyundai Motor Company,"Hyundai Mobis Co.,Ltd",0.557318992
29,Industrials,047040_KS,375500_KS,0.741228948,0.735455551,0.549420353,0.540894868,1.090315221,"Daewoo Engineering & Construction Co., Ltd",Dl E&C Ltd,0.542599965
31,Industrials,272210_KS,079550_KS,0.758232725,0.713168881,0.574916865,0.508609853,1.083526718,Hanwha Systems Ltd,LIG Nex1 Co Ltd,0.521871255
38,Health Care,128940_KS,008930_KS,0.721990095,0.709105325,0.521269698,0.502830362,1.024100059,"Hanmi Pharm. Co., Ltd","Hanmi Science Co., Ltd",0.506518229
54,Consumer Discretionary,000270_KS,011210_KS,0.74321735,0.665848653,0.55237203,0.443354429,0.995726459,Kia Motors Corporation,HYUNDAI WIA Corporation,0.465157949
59,Industrials,375500_KS,028260_KS,0.768105486,0.655467614,0.589986037,0.429637793,1.01962383,Dl E&C Ltd,Samsung C&T Corporation,0.461707442
65,Consumer Discretionary,005850_KS,011210_KS,0.796153988,0.637295261,0.633861172,0.406145249,1.040006421,SL Corporation,HYUNDAI WIA Corporation,0.451688434
68,Consumer Staples,002790_KS,161890_KS,0.714472459,0.657091362,0.510470895,0.431769058,0.942239952,AMOREPACIFIC Group,"Kolmar Korea Co., Ltd",0.447509425
70,Financials,175330_KS,139130_KS,0.718294935,0.650966203,0.515947613,0.423756997,0.93970461,"JB Financial Group Co., Ltd","DGB Financial Group Co., LTD",0.44219512
71,Materials,000670_KS,003240_KS,0.727831652,0.647726267,0.529738914,0.419549316,0.94928823,Young Poong Corporation,"Taekwang Industrial Co., Ltd",0.441587236
72,Consumer Discretionary,069960_KS,004170_KS,0.787304639,0.62894436,0.619848595,0.395571008,1.015419603,"Hyundai Department Store Co., Ltd",Shinsegae Inc,0.440426525
74,Consumer Discretionary,204320_KS,012330_KS,0.725463878,0.640687946,0.526297838,0.410481044,0.936778882,Mando Corporation,"Hyundai Mobis Co.,Ltd",0.433644403
75,Industrials,294870_KS,047040_KS,0.733556386,0.637612732,0.538104972,0.406549996,0.944654968,Hyundai Development Company,"Daewoo Engineering & Construction Co., Ltd",0.432860991
77,Materials,011780_KS,006650_KS,0.793763918,0.617288129,0.630061157,0.381044634,1.011105791,"Kumho Petrochemical Co., Ltd","Korea Petrochemical Ind. Co., Ltd",0.430847939
78,Industrials,047810_KS,012450_KS,0.761707476,0.6218736,0.580198279,0.386726774,0.966925054,"Korea Aerospace Industries, Ltd","Hanwha Aerospace Co., Ltd",0.425421075
81,Consumer Discretionary,011210_KS,018880_KS,0.705854065,0.631944647,0.498229961,0.399354037,0.897583998,HYUNDAI WIA Corporation,Hanon Systems,0.419129222
83,Consumer Discretionary,018880_KS,012330_KS,0.776426399,0.610158117,0.602837953,0.372292928,0.975130881,Hanon Systems,"Hyundai Mobis Co.,Ltd",0.418401933
84,Consumer Discretionary,005380_KS,011210_KS,0.705882975,0.629395431,0.498270775,0.396138608,0.894409383,Hyundai Motor Company,HYUNDAI WIA Corporation,0.416565041
89,Industrials,042660_KS,329180_KS,0.768857945,0.606041953,0.59114254,0.367286849,0.958429389,Daewoo Shipbuilding,"Hyundai Heavy Industries Co., Ltd",0.412057987
92,Industrials,003490_KS,020560_KS,0.74603522,0.611078477,0.556568549,0.373416905,0.929985454,"Korean Air Lines Co.,Ltd","Asiana Airlines, Inc",0.410047234
96,Consumer Staples,090430_KS,161890_KS,0.694104081,0.625633781,0.481780476,0.391417628,0.873198103,Amorepacific Corporation,"Kolmar Korea Co., Ltd",0.409490198
97,Health Care,069620_KS,128940_KS,0.697306477,0.623391577,0.486236323,0.388617059,0.874853382,"Daewoong Pharmaceutical Co., Ltd","Hanmi Pharm. Co., Ltd",0.408140912
100,Industrials,042660_KS,009540_KS,0.796043849,0.59167436,0.633685809,0.350078549,0.983764358,Daewoo Shipbuilding,HD Korea Shipbuilding & Offshore Engineering Co Lt,0.406800001
103,Industrials,000720_KS,294870_KS,0.766754767,0.594909036,0.587912873,0.353916761,0.941829634,"Hyundai Engineering & Construction Co., Ltd",Hyundai Development Company,0.400715983
104,Industrials,034020_KS,336260_KS,0.69252464,0.616951956,0.479590377,0.380629716,0.860220093,"Doosan Heavy Industries & Construction Co., Ltd",Doosan Fuel Cell Ltd,0.400421848
108,Industrials,006260_KS,004800_KS,0.746565953,0.596929374,0.557360723,0.356324678,0.913685401,LS Corp,Hyosung Corporation,0.396531887
113,Financials,105560_KS,032830_KS,0.70250407,0.607716692,0.493511968,0.369319578,0.862831547,KB Financial Group Inc,"Samsung Life Insurance Co., Ltd",0.394158056
119,Financials,032830_KS,016360_KS,0.731641751,0.591152861,0.535299652,0.349461705,0.884761357,"Samsung Life Insurance Co., Ltd","Samsung Securities Co.,Ltd",0.386629294
125,Financials,055550_KS,071050_KS,0.626356544,0.614382252,0.392322521,0.377465552,0.769788072,"Shinhan Financial Group Co., Ltd","Korea Investment Holdings Co., Ltd",0.380436946
127,Health Care,069620_KS,005250_KS,0.711767199,0.58832312,0.506612545,0.346124094,0.852736639,"Daewoong Pharmaceutical Co., Ltd",Green Cross Holdings Corporation,0.378221784
129,Consumer Discretionary,032350_KS,035250_KS,0.642745957,0.606549253,0.413122365,0.367901997,0.781024362,Lotte Tour Development Ltd,"Kangwon Land, Inc",0.376946071
130,Health Care,005250_KS,185750_KS,0.720586834,0.583878525,0.519245385,0.340914132,0.860159517,Green Cross Holdings Corporation,Chong Kun Dang Pharmaceutical,0.376580383
133,Industrials,078930_KS,028670_KS,0.716816306,0.581404758,0.513825617,0.338031492,0.851857109,GS Holdings Corp,"Pan Ocean Co., Ltd",0.373190317
134,Industrials,241560_KS,006260_KS,0.654305225,0.59953386,0.428115328,0.359440849,0.787556177,Doosan Bobcat Inc,LS Corp,0.373175745
135,Financials,000810_KS,005830_KS,0.6261757,0.606801292,0.392096008,0.368207808,0.760303815,"Samsung Fire & Marine Insurance Co., Ltd","DB Insurance Co., Ltd",0.372985448
139,Financials,006800_KS,032830_KS,0.758447483,0.558287063,0.575242584,0.311684445,0.886927029,"Mirae Asset Daewoo Co., Ltd","Samsung Life Insurance Co., Ltd",0.364396073
