ranking,sector,ticker1,ticker2,corr_px,corr_r,corr_px**2,corr_r**2,corr**2_sum,name1,name2,corr**2_w_sum
146,Consumer Discretionary,204320_KS,PII_UN,0.288466419,0.620879925,0.083212875,0.385491881,0.468704756,Mando Corporation,Polaris Industries Inc,0.32503608
269,Industrials,294870_KS,WTS_UN,0.329417785,0.59273806,0.108516077,0.351338408,0.459854484,Hyundai Development Company,Watts Water Technologies Inc Class A,0.302773942
324,Industrials,078930_KS,ACCO_UN,0.370271086,0.576915176,0.137100677,0.33283112,0.469931797,GS Holdings Corp,Acco Brands Corp,0.293685031
390,Industrials,KAMN_UN,028670_KS,0.368910567,0.570079272,0.136095007,0.324990376,0.461085383,Kaman Corp,"Pan Ocean Co., Ltd",0.287211302
465,Energy,DO_UN,010950_KS,0.398648723,0.558850396,0.158920804,0.312313766,0.47123457,"Diamond Offshore Drilling, Inc.",S-Oil Corporation,0.281635174
566,Energy,267250_KS,VTOL_UN,0.377882806,0.555043922,0.142795415,0.308073756,0.450869171,"Hyundai Heavy Industries Holdings Co., Ltd","Bristow Group, Inc.",0.275018088
575,Financials,ENVA_UN,139130_KS,0.266133689,0.570417077,0.070827141,0.325375642,0.396202783,Enova International Inc,"DGB Financial Group Co., LTD",0.274465942
580,Industrials,078930_KS,HSII_UW,0.386258523,0.55268767,0.149195647,0.30546366,0.454659307,GS Holdings Corp,Heidrick And Struggles International,0.274210057
589,Financials,RGA_UN,088350_KS,0.386813601,0.551923074,0.149624762,0.304619079,0.454243841,Reinsurance Group Of America Inc,"Hanwha Life Insurance Co., Ltd",0.273620216
746,Financials,CFR_UN,105560_KS,0.287868034,0.555850899,0.082868005,0.308970222,0.391838227,Cullen Frost Bankers Inc,KB Financial Group Inc,0.263749779
779,Financials,OZK_UW,105560_KS,0.364844939,0.542561672,0.13311183,0.294373168,0.427484998,Bank of the Ozarks,KB Financial Group Inc,0.2621209
786,Financials,HIG_UN,088350_KS,0.262608557,0.556811795,0.068963254,0.310039375,0.379002629,Hartford Financial Services Group,"Hanwha Life Insurance Co., Ltd",0.261824151
842,Financials,316140_KS,SF_UN,0.255836008,0.554508704,0.065452063,0.307479903,0.372931966,Woori Financial Group Inc,Stifel Financial Corp,0.259074335
849,Consumer Discretionary,IGT_UN,023530_KS,0.36238406,0.538844799,0.131322207,0.290353717,0.421675924,International Game Technology Plc,"Lotte Shopping Co., Ltd",0.258547415
911,Financials,BLX_UN,071050_KS,0.358897907,0.535758397,0.128807708,0.28703706,0.415844768,Banco Latinoamericano De Comercio,"Korea Investment Holdings Co., Ltd",0.25539119
