ranking,sector,ticker1,ticker2,corr_px,corr_r,corr_px**2,corr_r**2,corr**2_sum,name1,name2,corr**2_w_sum
310,Materials,003240_KS,004000_KS,-0.419063529,0.545757985,0.175614241,0.297851779,0.47346602,"Taekwang Industrial Co., Ltd","LOTTE Fine Chemical Co., Ltd",0.273404271
339,Industrials,241560_KS,000150_KS,-0.482166204,0.52173184,0.232484248,0.272204113,0.504688361,Doosan Bobcat Inc,Doosan Corporation,0.26426014
470,Consumer Discretionary,161390_KS,284740_KS,-0.411973251,0.499961792,0.169721959,0.249961793,0.419683752,"Hankook Tire Co., Ltd",Cuckoo Homesys Ltd,0.233913826
484,Consumer Staples,139480_KS,007310_KS,-0.536116285,0.466225591,0.287420671,0.217366302,0.504786973,E-MART Inc,Ottogi Corporation,0.231377176
523,Consumer Discretionary,031430_KS,013890_KS,-0.471799728,0.471840783,0.222594983,0.222633724,0.445228708,"Shinsegae International Co., Ltd",Zinus Inc,0.222625976
612,Materials,298020_KS,003670_KS,-0.48842395,0.442540626,0.238557955,0.195842206,0.434400161,Hyosung Tnc Corp,Posco Chemical Co Ltd,0.204385356
613,Industrials,010140_KS,028670_KS,-0.50841787,0.436398918,0.25848873,0.190444016,0.448932746,"Samsung Heavy Industries Co., Ltd","Pan Ocean Co., Ltd",0.204052959
620,Industrials,028670_KS,086280_KS,-0.581983086,0.411186182,0.338704313,0.169074076,0.507778389,"Pan Ocean Co., Ltd","Hyundai Glovis Co., Ltd",0.203000123
621,Industrials,010780_KS,001120_KS,-0.540526373,0.424219093,0.29216876,0.179961839,0.472130599,"IS DongSeo Co., Ltd",LG International Corp,0.202403223
623,Industrials,086280_KS,011200_KS,-0.446411847,0.450341595,0.199283537,0.202807552,0.402091089,"Hyundai Glovis Co., Ltd","Hyundai Merchant Marine Co.,Ltd",0.202102749
636,Industrials,028670_KS,028260_KS,-0.575933417,0.408652137,0.331699301,0.166996569,0.49869587,"Pan Ocean Co., Ltd",Samsung C&T Corporation,0.199937115
638,Industrials,000150_KS,006260_KS,-0.558867115,0.4139666,0.312332452,0.171368346,0.483700798,Doosan Corporation,LS Corp,0.199561167
639,Industrials,052690_KS,241560_KS,-0.447000508,0.446621428,0.199809455,0.1994707,0.399280154,"KEPCO Engineering & Construction Company, Inc",Doosan Bobcat Inc,0.199538451
642,Industrials,034020_KS,241560_KS,-0.405827548,0.456148943,0.164695999,0.208071858,0.372767857,"Doosan Heavy Industries & Construction Co., Ltd",Doosan Bobcat Inc,0.199396686
643,Consumer Discretionary,284740_KS,000240_KS,-0.486916144,0.435079049,0.237087331,0.189293779,0.42638111,Cuckoo Homesys Ltd,"Hankook Tire Worldwide Co., Ltd",0.198852489
671,Financials,016360_KS,175330_KS,-0.439197162,0.442203896,0.192894147,0.195544285,0.388438432,"Samsung Securities Co.,Ltd","JB Financial Group Co., Ltd",0.195014257
674,Materials,003240_KS,010060_KS,-0.499899112,0.424013512,0.249899122,0.179787459,0.429686581,"Taekwang Industrial Co., Ltd",OCI Company Ltd,0.193809792
689,Industrials,010780_KS,028260_KS,-0.405448653,0.444548085,0.16438861,0.197623,0.36201161,"IS DongSeo Co., Ltd",Samsung C&T Corporation,0.190976122
703,Industrials,003490_KS,402340_KS,-0.410412638,0.439994357,0.168438533,0.193595034,0.362033567,"Korean Air Lines Co.,Ltd",SK SQUARE CO LTD,0.188563734
