ranking,sector,ticker1,ticker2,corr_px,corr_r,corr_px**2,corr_r**2,corr**2_sum,name1,name2,corr**2_w_sum
40,Industrials,CRAI_UW,294870_KS,-0.833168333,0.533296519,0.694169471,0.284405177,0.978574648,Cra International Inc,Hyundai Development Company,0.366358036
50,Industrials,294870_KS,LNN_UN,-0.846261295,0.521582367,0.71615818,0.272048166,0.988206346,Hyundai Development Company,Lindsay Corp,0.360870169
92,Industrials,HSII_UW,294870_KS,-0.814525002,0.512212073,0.663450979,0.262361207,0.925812186,Heidrick And Struggles International,Hyundai Development Company,0.342579161
173,Industrials,HSII_UW,375500_KS,-0.815595923,0.482044842,0.66519671,0.23236723,0.897563939,Heidrick And Struggles International,Dl E&C Ltd,0.318933126
197,Industrials,241560_KS,CNXC_UW,-0.921788243,0.424752874,0.849693565,0.180415004,1.030108568,Doosan Bobcat Inc,Concentrix Corporation,0.314270716
198,Industrials,294870_KS,ASGN_UN,-0.832228492,0.468694972,0.692604262,0.219674977,0.912279239,Hyundai Development Company,ASGN Incorporated,0.314260834
201,Consumer Discretionary,284740_KS,TPH_UN,-0.845981943,0.461746194,0.715685448,0.213209548,0.928894996,Cuckoo Homesys Ltd,TRI Pointe Group Inc,0.313704728
202,Industrials,IBEX_UQ,375500_KS,-0.821071328,0.472660478,0.674158126,0.223407928,0.897566054,IBEX Ltd,Dl E&C Ltd,0.313557968
208,Industrials,009540_KS,CNXC_UW,-0.813658413,0.474224866,0.662040013,0.224889224,0.886929236,HD Korea Shipbuilding & Offshore Engineering Co Lt,Concentrix Corporation,0.312319382
217,Industrials,CNXC_UW,294870_KS,-0.869859536,0.446662328,0.756655613,0.199507235,0.956162848,Concentrix Corporation,Hyundai Development Company,0.310936911
224,Financials,316140_KS,BCBP_UQ,-0.801496976,0.475885792,0.642397403,0.226467287,0.86886469,Woori Financial Group Inc,BCB Bancorp Inc,0.30965331
254,Consumer Discretionary,284740_KS,TMHC_UN,-0.852553915,0.4462997,0.726848177,0.199183422,0.9260316,Cuckoo Homesys Ltd,Taylor Morrison Home Corp Class A,0.304716373
266,Financials,000810_KS,IBTX_UW,-0.802314103,0.466674912,0.64370792,0.217785473,0.861493393,"Samsung Fire & Marine Insurance Co., Ltd",Independent Bank Group Inc,0.302969962
302,Consumer Discretionary,284740_KS,MHO_UN,-0.841663226,0.440726715,0.708396986,0.194240038,0.902637023,Cuckoo Homesys Ltd,M I Homes Inc,0.297071428
316,Financials,000810_KS,LKFN_UW,-0.802373549,0.455056375,0.643803312,0.207076305,0.850879617,"Samsung Fire & Marine Insurance Co., Ltd",Lakeland Financial Corp,0.294421706
322,Financials,EBTC_UW,316140_KS,-0.834537326,0.439376418,0.696452548,0.193051636,0.889504185,Enterprise Bancorp Inc,Woori Financial Group Inc,0.293731818
323,Financials,PFC_UW,316140_KS,-0.837067773,0.438136015,0.700682457,0.191963168,0.892645624,Premier Financial Corp.,Woori Financial Group Inc,0.293707026
347,Financials,000810_KS,WSBC_UW,-0.826215154,0.440757654,0.682631481,0.19426731,0.876898791,"Samsung Fire & Marine Insurance Co., Ltd",Wesbanco Inc,0.291940144
348,Industrials,MAN_UN,241560_KS,-0.806044545,0.449524225,0.649707809,0.202072029,0.851779838,Manpower Inc,Doosan Bobcat Inc,0.291599185
357,Financials,000810_KS,PFC_UW,-0.84988276,0.427962096,0.722300706,0.183151556,0.905452262,"Samsung Fire & Marine Insurance Co., Ltd",Premier Financial Corp.,0.290981386
383,Consumer Discretionary,BZH_UN,284740_KS,-0.828181486,0.434442346,0.685884574,0.188740152,0.874624726,Beazer Homes Inc,Cuckoo Homesys Ltd,0.288169036
411,Industrials,294870_KS,DDD_UN,-0.853051721,0.418334587,0.727697239,0.175003827,0.902701066,Hyundai Development Company,3D Systems Corp,0.285542509
413,Financials,GBCI_UN,316140_KS,-0.836488441,0.426372133,0.699712911,0.181793196,0.881506107,Glacier Bancorp Inc,Woori Financial Group Inc,0.285377139
507,Materials,003240_KS,EXP_UN,-0.84567213,0.413550931,0.715161351,0.171024372,0.886185723,"Taekwang Industrial Co., Ltd",Eagle Materials Inc,0.279851768
547,Industrials,MLKN_UW,009540_KS,-0.896918335,0.38022614,0.8044625,0.144571917,0.949034417,"MillerKnoll, Inc.",HD Korea Shipbuilding & Offshore Engineering Co Lt,0.276550034
548,Financials,316140_KS,MOFG_UW,-0.820905307,0.420951453,0.673885523,0.177200126,0.851085648,Woori Financial Group Inc,Midwestone Financial Group Inc,0.276537205
549,Financials,000810_KS,AUB_UN,-0.860266583,0.400346441,0.740058594,0.160277273,0.900335867,"Samsung Fire & Marine Insurance Co., Ltd",Atlantic Union Bankshares Corporation,0.276233537
560,Consumer Discretionary,ORLY_UW,284740_KS,-0.804775404,0.426800077,0.647663452,0.182158306,0.829821757,Oreilly Automotive Inc,Cuckoo Homesys Ltd,0.275259335
605,Financials,316140_KS,LKFN_UW,-0.824621402,0.413599223,0.680000457,0.171064317,0.851064774,Woori Financial Group Inc,Lakeland Financial Corp,0.272851545
610,Financials,GBCI_UN,000810_KS,-0.890021791,0.377317814,0.792138789,0.142368733,0.934507522,Glacier Bancorp Inc,"Samsung Fire & Marine Insurance Co., Ltd",0.272322744
619,Financials,000810_KS,INDB_UW,-0.844788825,0.401386088,0.713668158,0.161110791,0.87477895,"Samsung Fire & Marine Insurance Co., Ltd",Independent Bank Corp,0.271622264
620,Financials,000810_KS,UBSI_UW,-0.816211133,0.415861463,0.666200614,0.172940756,0.83914137,"Samsung Fire & Marine Insurance Co., Ltd",United Bankshares Inc,0.271592728
630,Financials,000810_KS,EGBN_UR,-0.847831638,0.398785928,0.718818487,0.159030217,0.877848704,"Samsung Fire & Marine Insurance Co., Ltd",Eagle Bancorp Inc,0.270987871
637,Industrials,ASGN_UN,375500_KS,-0.857443525,0.393027065,0.735209399,0.154470274,0.889679673,ASGN Incorporated,Dl E&C Ltd,0.270618099
658,Financials,HTBI_UW,316140_KS,-0.829559316,0.40562679,0.688168659,0.164533093,0.852701751,Hometrust Bancshares Inc,Woori Financial Group Inc,0.269260206
670,Communication Services,352820_KS,EVER_UQ,-0.911928566,-0.357427203,0.83161371,0.127754205,0.959367915,Hybe Ltd,Everquote Inc.,0.268526106
671,Communication Services,EVER_UQ,352820_KS,-0.911928566,-0.357427203,0.83161371,0.127754205,0.959367915,Everquote Inc.,Hybe Ltd,0.268526106
683,Financials,FIBK_UW,316140_KS,-0.805060725,0.415474415,0.648122771,0.172618989,0.82074176,First Interstate Bancsystem Inc Class A,Woori Financial Group Inc,0.267719745
696,Industrials,CRAI_UW,375500_KS,-0.826684336,0.402847998,0.683406992,0.16228651,0.845693502,Cra International Inc,Dl E&C Ltd,0.266510606
715,Financials,PFS_UN,316140_KS,-0.801741173,0.413536947,0.642788908,0.171012806,0.813801714,Provident Financial Services Inc,Woori Financial Group Inc,0.265368026
729,Financials,GABC_UW,316140_KS,-0.81994086,0.403272846,0.672303014,0.162628989,0.834932003,German American Bancorp Inc,Woori Financial Group Inc,0.264563794
732,Industrials,IEX_UN,375500_KS,-0.824226252,0.400976913,0.679348914,0.160782485,0.840131399,IDEX Corp,Dl E&C Ltd,0.264495771
744,Financials,316140_KS,FFIN_UW,-0.808139866,0.408093952,0.653090043,0.166540673,0.819630717,Woori Financial Group Inc,First Financial Bankshares Inc,0.263850547
764,Materials,000210_KS,EXP_UN,-0.83065031,0.395075188,0.689979938,0.156084404,0.846064342,"Daelim Industrial Co., Ltd",Eagle Materials Inc,0.262863511
794,Materials,VMC_UN,003240_KS,-0.830953344,0.392670852,0.69048346,0.154190398,0.844673858,Vulcan Materials,"Taekwang Industrial Co., Ltd",0.26144901
807,Materials,VMC_UN,000210_KS,-0.826364969,0.394272171,0.682879062,0.155450545,0.838329607,Vulcan Materials,"Daelim Industrial Co., Ltd",0.260936248
822,Financials,WABC_UW,138930_KS,-0.822504481,0.394739003,0.676513622,0.155818881,0.832332502,Westamerica Bancorporation,BNK Financial Group Inc,0.259957829
826,Industrials,009540_KS,UP_UN,-0.815659299,0.3978577,0.665300092,0.15829075,0.823590842,HD Korea Shipbuilding & Offshore Engineering Co Lt,Wheels Up Experience Inc. Class A,0.259692618
827,Industrials,009540_KS,HLIO_UN,-0.88644359,0.357836588,0.785782239,0.128047024,0.913829263,HD Korea Shipbuilding & Offshore Engineering Co Lt,"Helios Technologies, Inc.",0.259594067
835,Financials,316140_KS,CBSH_UW,-0.848569311,0.379677625,0.720069876,0.144155099,0.864224975,Woori Financial Group Inc,Commerce Bancshares Inc,0.259338054
