ranking,sector,ticker1,ticker2,corr_px,corr_r,corr_px**2,corr_r**2,corr**2_sum,name1,name2,corr**2_w_sum
16,Financials,105560_KS,055550_KS,0.576771837,0.815890547,0.332665752,0.665677385,0.998343137,KB Financial Group Inc,"Shinhan Financial Group Co., Ltd",0.599075058
19,Financials,086790_KS,316140_KS,0.492452881,0.814676463,0.24250984,0.663697739,0.906207579,Hana Financial Group Inc,Woori Financial Group Inc,0.579460159
20,Financials,105560_KS,316140_KS,0.486611738,0.813794565,0.236790984,0.662261594,0.899052578,KB Financial Group Inc,Woori Financial Group Inc,0.577167472
41,Financials,055550_KS,086790_KS,0.547632322,0.745043949,0.29990116,0.555090486,0.854991646,"Shinhan Financial Group Co., Ltd",Hana Financial Group Inc,0.504052621
48,Consumer Discretionary,011210_KS,009900_KS,0.527506796,0.722390444,0.27826342,0.521847954,0.800111374,HYUNDAI WIA Corporation,Myoung Shin Industrial Ltd,0.473131047
51,Health Care,003090_KS,005250_KS,0.547679551,0.715622917,0.299952891,0.512116159,0.81206905,"Daewoong Co., Ltd",Green Cross Holdings Corporation,0.469683505
53,Industrials,000720_KS,047040_KS,0.456534293,0.72893697,0.20842356,0.531349107,0.739772667,"Hyundai Engineering & Construction Co., Ltd","Daewoo Engineering & Construction Co., Ltd",0.466763998
62,Industrials,051600_KS,034020_KS,0.559684087,0.703089004,0.313246277,0.494334147,0.807580425,"KEPCO Plant Service & Engineering Co.,Ltd","Doosan Heavy Industries & Construction Co., Ltd",0.458116573
66,Health Care,069620_KS,003090_KS,0.443697698,0.716971251,0.196867647,0.514047775,0.710915422,"Daewoong Pharmaceutical Co., Ltd","Daewoong Co., Ltd",0.450611749
85,Financials,005940_KS,071050_KS,0.494479629,0.677113602,0.244510103,0.45848283,0.702992933,"NH Investment & Securities Co., Ltd","Korea Investment Holdings Co., Ltd",0.415688285
90,Consumer Discretionary,204320_KS,018880_KS,0.436494706,0.682778593,0.190527628,0.466186607,0.656714235,Mando Corporation,Hanon Systems,0.411054811
94,Financials,001450_KS,000810_KS,0.520282254,0.666917614,0.270693624,0.444779104,0.715472728,Hyundai Marine & Fire Insurance Co. Ltd,"Samsung Fire & Marine Insurance Co., Ltd",0.409962008
98,Financials,105560_KS,071050_KS,0.516839134,0.665799809,0.267122691,0.443289385,0.710412076,KB Financial Group Inc,"Korea Investment Holdings Co., Ltd",0.408056046
102,Financials,175330_KS,055550_KS,0.525464007,0.657681524,0.276112422,0.432544987,0.708657409,"JB Financial Group Co., Ltd","Shinhan Financial Group Co., Ltd",0.401258474
105,Consumer Discretionary,008770_KS,114090_KS,0.438569752,0.671846213,0.192343428,0.451377334,0.643720762,"Hotel Shilla Co.,Ltd","Grand Korea Leisure Co., Ltd",0.399570553
111,Consumer Discretionary,008770_KS,004170_KS,0.420522532,0.67022396,0.1768392,0.449200156,0.626039357,"Hotel Shilla Co.,Ltd",Shinsegae Inc,0.394727965
115,Financials,029780_KS,138930_KS,0.479457684,0.655167733,0.229879671,0.429244759,0.65912443,"Samsung Card Co., Ltd",BNK Financial Group Inc,0.389371741
123,Financials,377300_KS,323410_KS,0.408958049,0.6624602,0.167246686,0.438853517,0.606100203,KakaoPay Corp,Kakaobank Corp,0.384532151
128,Industrials,012450_KS,079550_KS,0.550658156,0.629246208,0.303224405,0.395950791,0.699175195,"Hanwha Aerospace Co., Ltd",LIG Nex1 Co Ltd,0.377405514
131,Industrials,000720_KS,006360_KS,0.431196652,0.650441725,0.185930553,0.423074438,0.60900499,"Hyundai Engineering & Construction Co., Ltd",GS Engineering & Construction Corporation,0.375645661
132,Consumer Discretionary,114090_KS,035250_KS,0.425816123,0.651274198,0.18131937,0.424158081,0.605477451,"Grand Korea Leisure Co., Ltd","Kangwon Land, Inc",0.375590339
143,Financials,006800_KS,088350_KS,0.550874424,0.609746141,0.303462631,0.371790357,0.675252988,"Mirae Asset Daewoo Co., Ltd","Hanwha Life Insurance Co., Ltd",0.358124812
147,Financials,024110_KS,029780_KS,0.540775144,0.605781231,0.292437756,0.3669709,0.659408656,Industrial Bank of Korea,"Samsung Card Co., Ltd",0.352064271
152,Consumer Discretionary,035250_KS,069960_KS,0.579008908,0.592057541,0.335251315,0.350532132,0.685783447,"Kangwon Land, Inc","Hyundai Department Store Co., Ltd",0.347475969
154,Consumer Discretionary,114090_KS,032350_KS,0.453723692,0.616107437,0.205865189,0.379588373,0.585453563,"Grand Korea Leisure Co., Ltd",Lotte Tour Development Ltd,0.344843736
170,Industrials,006360_KS,078930_KS,0.561477119,0.584968679,0.315256555,0.342188356,0.657444911,GS Engineering & Construction Corporation,GS Holdings Corp,0.336801996
180,Utilities,015760_KS,036460_KS,0.432670404,0.604719696,0.187203678,0.365685911,0.552889589,Korea Electric Power Corporation,Korea Gas Corporation,0.329989464
183,Consumer Discretionary,008770_KS,035250_KS,0.406568411,0.607646807,0.165297873,0.369234642,0.534532515,"Hotel Shilla Co.,Ltd","Kangwon Land, Inc",0.328447288
196,Consumer Staples,007310_KS,001680_KS,0.411542563,0.602038291,0.169367281,0.362450103,0.531817384,Ottogi Corporation,Daesang Corporation,0.323833539
211,Health Care,003090_KS,006280_KS,0.502917909,0.5766759,0.252926423,0.332555094,0.585481517,"Daewoong Co., Ltd",Green Cross Corporation,0.31662936
226,Industrials,034730_KS,078930_KS,0.522880915,0.561599577,0.273404451,0.315394085,0.588798536,"SK Holdings Co., Ltd",GS Holdings Corp,0.306996158
231,Financials,071050_KS,086790_KS,0.545691305,0.553559499,0.297779001,0.306428119,0.60420712,"Korea Investment Holdings Co., Ltd",Hana Financial Group Inc,0.304698295
239,Consumer Discretionary,000270_KS,204320_KS,0.419788859,0.576116116,0.176222686,0.331909779,0.508132465,Kia Motors Corporation,Mando Corporation,0.30077236
241,Industrials,001440_KS,034020_KS,0.562547371,0.544130334,0.316459544,0.296077821,0.612537365,"Taihan Electric Wire Co., Ltd","Doosan Heavy Industries & Construction Co., Ltd",0.300154166
245,Financials,088350_KS,105560_KS,0.530275176,0.55032633,0.281191762,0.302859069,0.584050831,"Hanwha Life Insurance Co., Ltd",KB Financial Group Inc,0.298525608
247,Consumer Discretionary,204320_KS,005850_KS,0.552707461,0.542926071,0.305485538,0.294768719,0.600254256,Mando Corporation,SL Corporation,0.296912083
251,Materials,285130_KS,003240_KS,0.426348554,0.56975202,0.181773089,0.324617365,0.506390454,"SK Chemicals Co., Ltd","Taekwang Industrial Co., Ltd",0.29604851
279,Industrials,000880_KS,006260_KS,0.498850238,0.541428207,0.24885156,0.293144504,0.541996064,Hanwha Corporation,LS Corp,0.284285915
281,Consumer Discretionary,204320_KS,009900_KS,0.479886925,0.545506371,0.23029146,0.297577201,0.527868662,Mando Corporation,Myoung Shin Industrial Ltd,0.284120053
283,Consumer Discretionary,271940_KS,204320_KS,0.529043986,0.531683735,0.279887539,0.282687594,0.562575133,Iljin HySolus Co Ltd,Mando Corporation,0.282127583
294,Health Care,009420_KS,008930_KS,0.443628843,0.547010792,0.196806551,0.299220807,0.496027358,"HanAll Biopharma Co., Ltd","Hanmi Science Co., Ltd",0.278737956
296,Financials,105560_KS,000810_KS,0.563273068,0.518147285,0.317276549,0.268476609,0.585753158,KB Financial Group Inc,"Samsung Fire & Marine Insurance Co., Ltd",0.278236597
300,Industrials,000150_KS,034020_KS,0.536323962,0.52309754,0.287643392,0.273631037,0.561274429,Doosan Corporation,"Doosan Heavy Industries & Construction Co., Ltd",0.276433508
303,Consumer Discretionary,004170_KS,032350_KS,0.570394901,0.513027221,0.325350343,0.26319693,0.588547272,Shinsegae Inc,Lotte Tour Development Ltd,0.275627613
304,Financials,032830_KS,138930_KS,0.518038719,0.526602466,0.268364114,0.277310157,0.545674271,"Samsung Life Insurance Co., Ltd",BNK Financial Group Inc,0.275520948
311,Financials,139130_KS,105560_KS,0.414711694,0.546416169,0.171985789,0.298570629,0.470556419,"DGB Financial Group Co., LTD",KB Financial Group Inc,0.273253661
313,Consumer Discretionary,271940_KS,011210_KS,0.46746626,0.534677436,0.218524704,0.285879961,0.504404665,Iljin HySolus Co Ltd,HYUNDAI WIA Corporation,0.27240891
