ranking,sector,ticker1,ticker2,corr_px,corr_r,corr_px**2,corr_r**2,corr**2_sum,name1,name2,corr**2_w_sum
230,Financials,BANR_UW,BRKL_UW,0.974697054,0.87301127,0.950034347,0.762148677,1.712183024,Banner Corp,Brookline Bancorp Inc,0.799725811
231,Financials,LBAI_UW,NFBK_UW,0.986322796,0.869732838,0.972832658,0.756435209,1.729267867,Lakeland Bancorp Inc,Northfield Bancorp Inc,0.799714699
232,Financials,LBAI_UW,EFSC_UW,0.981661324,0.870732724,0.963658955,0.758175477,1.721834432,Lakeland Bancorp Inc,Enterprise Financial Services Corp,0.799272173
233,Financials,SBCF_UW,BANR_UW,0.941531983,0.881723246,0.886482474,0.777435883,1.663918358,Seacoast Banking Of Florida,Banner Corp,0.799245201
234,Real Estate,AVB_UN,CPT_UN,0.860859599,0.902082575,0.74107925,0.813752972,1.554832222,"AvalonBay Communities, Inc",Camden Property Trust,0.799218228
235,Financials,BUSE_UW,SFNC_UW,0.965629839,0.875071965,0.932440987,0.765750943,1.69819193,First Busey Corp,Simmons First National Corp,0.799088952
236,Financials,SBCF_UW,MBWM_UW,0.962838746,0.875720411,0.92705845,0.766886238,1.693944688,Seacoast Banking Of Florida,Mercantile Bank Corp,0.79892068
237,Financials,MBWM_UW,FBK_UN,0.979039103,0.871188029,0.958517564,0.758968581,1.717486145,Mercantile Bank Corp,FB Financial Corp,0.798878378
238,Real Estate,VNO_UN,CUZ_UN,0.805146686,0.914578019,0.648261185,0.836452953,1.484714139,Vornado Realty Trust,Cousins Properties Incorporated,0.798814599
239,Utilities,AEE_UN,LNT_UW,0.955956222,0.87747581,0.913852298,0.769963797,1.683816094,Ameren Corp,Alliant Energy Corp,0.798741497
240,Financials,BHLB_UN,WSFS_UW,0.924085837,0.885922367,0.853934635,0.78485844,1.638793075,Berkshire Hills Bancorp Inc,WSFS Financial Corp,0.798673679
241,Utilities,AEP_UW,ES_UN,0.971715951,0.873020597,0.944231889,0.762164963,1.706396852,American Electric Power Inc,Eversource Energy,0.798578348
242,Financials,PPBI_UW,BOKF_UW,0.880079757,0.896908999,0.77454038,0.804445753,1.578986133,Pacfic Premier Bancorp Inc,BOK Financial Corp,0.798464678
243,Financials,ZION_UW,CMA_UN,0.953825181,0.877720115,0.909782476,0.770392601,1.680175077,Zions Bancorporation,Comerica Inc,0.798270576
