ranking,sector,ticker1,ticker2,corr_px,corr_r,corr_px**2,corr_r**2,corr**2_sum,name1,name2,corr**2_w_sum
11,Industrials,294870_KS,HI_UN,0.779307097,0.590296791,0.607319552,0.348450301,0.955769853,Hyundai Development Company,Hillenbrand Inc,0.400224151
15,Financials,138930_KS,BLX_UN,0.688709139,0.611933038,0.474320278,0.374462043,0.848782321,BNK Financial Group Inc,Banco Latinoamericano De Comercio,0.39443369
18,Energy,OII_UN,010950_KS,0.79569628,0.566941579,0.63313257,0.321422753,0.954555324,Oceaneering International Inc,S-Oil Corporation,0.383764716
20,Industrials,028670_KS,KFY_UN,0.747479452,0.578597614,0.558725531,0.334775199,0.89350073,"Pan Ocean Co., Ltd",Korn Ferry International,0.379565265
33,Financials,138930_KS,AIG_UN,0.765834282,0.563813525,0.586502147,0.317885691,0.904387838,BNK Financial Group Inc,American International Group Inc,0.371608982
39,Financials,000810_KS,BLX_UN,0.793933061,0.548786192,0.630329705,0.301166285,0.93149599,"Samsung Fire & Marine Insurance Co., Ltd",Banco Latinoamericano De Comercio,0.366998969
54,Energy,WHD_UN,010950_KS,0.799581082,0.537832764,0.639329906,0.289264082,0.928593988,Cactus Inc Class A,S-Oil Corporation,0.359277247
58,Energy,010950_KS,ESTE_UN,0.621735381,0.593033903,0.386554884,0.35168921,0.738244094,S-Oil Corporation,Earthstone Energy Inc Class A,0.358662345
60,Energy,010950_KS,ROCC_UW,0.726589365,0.560193173,0.527932106,0.313816391,0.841748497,S-Oil Corporation,Ranger Oil Corporation - Class A,0.356639534
68,Energy,VTLE_UN,010950_KS,0.770441403,0.541617136,0.593579955,0.293349122,0.886929078,"Vital Energy, Inc., par value $0.01 per share",S-Oil Corporation,0.353395289
70,Industrials,294870_KS,XYL_UN,0.621264673,0.58540015,0.385969793,0.342693335,0.728663128,Hyundai Development Company,Xylem Inc,0.351348627
76,Financials,000810_KS,TRV_UN,0.788938765,0.529188909,0.622424375,0.280040902,0.902465276,"Samsung Fire & Marine Insurance Co., Ltd",Travelers Companies Inc,0.348517597
78,Industrials,294870_KS,MWA_UN,0.734164277,0.548153224,0.538997186,0.300471957,0.839469142,Hyundai Development Company,Mueller Water Products Inc,0.348177003
86,Consumer Discretionary,204320_KS,BGFV_UW,0.712303722,0.551393379,0.507376593,0.304034658,0.811411251,Mando Corporation,Big 5 Sporting Goods Corp,0.344703045
89,Energy,267250_KS,FANG_UW,0.640417929,0.57249215,0.410135124,0.327747262,0.737882386,"Hyundai Heavy Industries Holdings Co., Ltd",Diamondback Energy Inc,0.344224834
90,Industrials,375500_KS,POWL_UW,0.782869814,0.525482067,0.612885146,0.276131402,0.889016548,Dl E&C Ltd,Powell Industries Inc,0.343482151
94,Materials,DOW_UN,004020_KS,0.78429826,0.522981412,0.615123761,0.273509557,0.888633318,Dow Inc.,Hyundai Steel Company,0.341832398
102,Industrials,CACI_UN,004800_KS,0.739154025,0.536036661,0.546348673,0.287335302,0.833683975,CACI International Inc,Hyosung Corporation,0.339137976
105,Financials,316140_KS,SEIC_UW,0.780478891,0.520714726,0.609147299,0.271143826,0.880291126,Woori Financial Group Inc,SEI Investments,0.338744521
106,Financials,AIG_UN,024110_KS,0.765872951,0.526040189,0.586561377,0.276718281,0.863279657,American International Group Inc,Industrial Bank of Korea,0.3386869
108,Industrials,EAF_UN,028670_KS,0.799958777,0.5119906,0.639934045,0.262134375,0.90206842,Graftech International Ltd.,"Pan Ocean Co., Ltd",0.337694309
110,Energy,267250_KS,SLCA_UN,0.785577726,0.516490001,0.617132364,0.266761922,0.883894285,"Hyundai Heavy Industries Holdings Co., Ltd",Us Silica Holdings Inc,0.33683601
112,Industrials,EMR_UN,078930_KS,0.763571408,0.523995354,0.583041296,0.274571131,0.857612426,Emerson Electric,GS Holdings Corp,0.336265164
